%  columns="iteration, evaluation, void, void, void, xmean" (startseed=216469, 2013/11/7 22:53:58.69)
0 1 0 0 0 1.000000e+00 2.000000e+00 3.000000e+00 4.000000e+00 1.000000e+00 2.000000e+00 3.000000e+00 4.000000e+00 
1 11 0 0 0 5.230401e-01 2.735107e+00 2.344420e+00 3.368888e+00 1.438782e+00 2.008063e+00 2.567404e+00 4.971750e+00 
2 21 0 0 0 4.711018e-01 3.307370e+00 2.524688e+00 3.918942e+00 1.119892e+00 1.935111e+00 3.105076e+00 4.641538e+00 
3 31 0 0 0 1.063133e+00 2.808959e+00 2.909307e+00 3.695359e+00 1.558464e+00 1.859141e+00 3.141060e+00 4.467727e+00 
4 41 0 0 0 8.181528e-01 2.877755e+00 2.651410e+00 3.078698e+00 1.873012e+00 2.284201e+00 3.261558e+00 4.220043e+00 
5 51 0 0 0 1.165812e+00 2.588913e+00 2.489502e+00 3.451375e+00 1.525608e+00 2.010165e+00 3.302941e+00 4.635406e+00 
6 61 0 0 0 1.758474e+00 2.124166e+00 2.523907e+00 3.557081e+00 1.805023e+00 2.743898e+00 3.685604e+00 4.724427e+00 
