%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=216469, 2013/11/7 22:53:58.69)
1 11 9.623749e-01 0 0 9.735747e-01 9.626187e-01 9.593161e-01 9.611231e-01 9.584730e-01 9.409331e-01 9.643734e-01 9.902520e-01 
2 21 8.726661e-01 0 0 8.681947e-01 8.798327e-01 8.518162e-01 8.583728e-01 8.481829e-01 8.380682e-01 8.638226e-01 9.038932e-01 
3 31 7.453245e-01 0 0 7.416571e-01 7.411260e-01 7.135165e-01 7.178471e-01 7.148991e-01 7.070216e-01 7.329365e-01 7.558170e-01 
4 41 6.907990e-01 0 0 6.764858e-01 6.722514e-01 6.530360e-01 6.748489e-01 6.576509e-01 6.493664e-01 6.733102e-01 6.872262e-01 
5 51 5.942410e-01 0 0 5.723880e-01 5.728170e-01 5.503878e-01 5.737790e-01 5.543811e-01 5.499916e-01 5.692588e-01 5.864899e-01 
6 61 6.306317e-01 0 0 6.270874e-01 6.126032e-01 5.751402e-01 5.947967e-01 5.796308e-01 6.097594e-01 6.025446e-01 6.098363e-01 
